id,text,label
319,很 好 网购 快递 速度 超快 安装 师傅 服务 很 好 电视 开机 速度 快 音质 很 优越 价格 性价比 超高 还 送 三年 售后 极力推荐 购买 不愧 大厂 出品,0
320,风行 电视 关注 很久 电视 心仪已久 想 买 一年 赶上 双 价位 买 量子 点 超值 性价比 超高 产品品质 服务 物流 都 超赞 真 好 兆 驰涨 元 再 买 大,0
321,做 活动 买 很 优惠 物流 速度 很快 京东 物流 赞 一个 上门 装修 师傅 很亲 售后 很 耐心 购买 体验 不错 画面 蛮 清晰 遥控器 反应速度快 看 电影 看 电视剧 都 下 一个 当贝 影视 快 搜 搜 风行 这款 电视 网上 评论 都 蛮 好 高性价比 一种,0
322,不 说 星 网上 几天 评比 暴风 下手 号 下单 号 下午 京东 之快 送货员 还 家门口 二十几分钟 没生气 还同 电视 检查 无 质量 才 付款 装 座架 笨 打电话 京东 十几分钟 人 免费 安装 服务 一流 电视 图像 音效 都 很 满意 都 京东 购物,0
323,质量 完美 快递 速度 快 服务态度 超级 好,0
324,双买 小米 寸 超薄 电视 电视 点 妥善解决 试看 不错 语音 功能 先进 挺 好,0
325,不错 大气 欧美 潮流,0
326,电视 收到 屏幕 分辨率 很 高 建议 购买,0
327,画质 清晰 音响效果 好 屏幕 大装 房间 里 感觉 看 电影,0
328,物美价廉 快递 真 快 售后服务 好,0
329,还 不错 爷爷奶奶 用够,0
330,去年 买 一台 老 家里 买 两台 性价比 不错 推荐,0
331,挺 好 看 很 清晰 老人 买 大小 合适 安装 再 单收元 上门 费 更好 钱 收 老头 很 不爽 揉 电视 里,0
332,朋友 这家 店 买 说 很 好 果断 买 两个 物流 超快 昨天 下单 插 电连个 无线网 很 舒服 很,0
333,送货员 给力 等到 调试 好 才 走,0
334,第一次 京东 买 电视 收到 后 功能 还 很多 很 满意 电,0
335,特价 满 便宜 挂 房间 墙上 不显 小 看过 再来 追评,0
336,感觉 还好 晚上 下单 隔天 送到,0
337,电视机 很快 收到 感谢 送货 师傅 冒雨 送货 辛苦 电视机 外观 很漂亮 图像 清晰 超级 满意,0
338,物流 真不错 特别 快 价格 最 送货上门 真心 给力 希望 越办 越 好 更 实惠,0
339,电视 质量 一路 既往 好 不错,0
340,新装修 店里 买 电视 送货 师傅 安装 师傅 服务 都 很 到位 安装 完 调试 好 师傅 才 走 电视 还 买,0
341,还 不错 索尼 牌子 过硬,0
342,约 师傅 调试 调试 好 总体 来说 还 不错 性价比 挺 好,0
343,第二次 京东 买 电 配送 服务 好看 两三天 才 评价 满意 星,0
344,电视 完美 这是 第三台 怕 质量 画面 用过 放心 加上 京东 自营 商品质量 售后 更 保障 三年 会员 超值,0
345,风行 电视 里边 新 电影 更新 不见 快 电脑 还 快 内容 很 不错 选择,0
346,电视 清晰度 高 色彩 好 暴风 售后 不错 底座 装不上 售后 电话 解决,0
347,买来 新房 发货 物流 都 很快 安装 师傅 很 安装 还 没 再 追评,0
348,不错,0
349,收到 物流 很快 电视 还 安装 先给 好评,0
350,双 买下 新 家装 好 网线 特意 过后 再 评价 画质 很清 音效 收听 很 清 物流 超快 服务态度 好好 保护 电视 帮 通电 验收 还 紧张 安装 师傅 好 没 零钱 还 少收 块 安装费,0
351,老人 比较满意 长虹 电器 都 不错,0
352,质量 好 画质 清晰 不错,0
353,配置 色值 都 不错 千元 机 值得 入手,0
354,很 好 性价比 很 高,0
355,电视机 很 不错 很 赞,0
356,只能 说 早 买 早 享受 原本 打算 买寸 卧室 看 全高清 屏不买 还 买 确实 好棒 画面 清晰 送货 都 很 好 购物 放 蓝光 片 清晰 不得了 好 很 好,0
357,双买 便宜 块钱 还 算,0
358,颜值 高 颜色 鲜艳 靓丽 处 蓝牙 遥控器 按快 电视 跟不上 放久 微微 卡顿,0
359,父母 很 满意 显示 效果 不错,0
360,电视 不错 价格 超级 便宜 实惠,0
361,质量 画面 清晰 流畅 ～,0
362,质量 还 不错 配送 速度 快,0
363,小米 电视 很 力 清晰,0
364,不得不 说 安装 人员 服务态度 很 好 双十 单号 通知 收货 上班 时间 接收 配送 员 沟通 后 特地 调 时间 送货 安装 特别 专业 选 好多 牌子 作 选定 创维 开箱 验机 外观设计 很漂亮 超薄 屏幕 清晰度 高 不 刺眼 语音 功能 超级 喜欢 特别 适合 老人 孩子 电视机 灵敏 一点 都 不卡 挂 影视 墙上 特显 档次 价格 很 接地 气 性价比 很 高 实体店 便宜 很多 电视机 真的 很 不错 真的 很 不错 支持 国货 很 愉快 购物,0
365,不错,0
366,大 品牌 人 放心 京东 送货 又快又好 送货员 二十多分钟 态度 好,0
367,漂亮 电视机 商场 便宜,0
368,发货 快 物流 送货 入户 贴心 通电 试机 看 下 效果 还 不错 功能 性能 挂 好 段时间 再 评论 批 一个 挂架 竟然 踢 出 标配 名单 搞 还 掏 银子 买 鄙视,0
369,买 三台 很 不错 游戏机 很爽 屏 很 清晰 电视 清晰 配上 索尼 游戏机 很棒 足球 游戏 细节 很 到位 棒棒 棒 值得 买,0
370,特意 半个 月 后 才 评价 图像 很 清晰 卡顿 装 软件 很多 家人 都 很 满意 视频 泛白 手机 实际效果 照片 还好 很 满意 月 活动 买 很 划算,0
371,不错 很 清晰 音质,0
372,不错 不错 速度 挺快 挺 清晰 物流 给力 外包装 完整 花 元装 挂 墙,0
373,东西 好 东西,0
374,还 不错 看起来 不贵 物有所值 特意 买 对比 不错 还 弄盘,0
375,电视机 够 便宜 清晰度 高 大小 适合 满意 还 送 三年 会员,0
376,还 不错 物美价廉,0
377,送货 快 我用 没,0
378,还 不错 效果 不错,0
379,不错 还 没 连网 很 期待 高清 还会,0
380,东西 很 好 价格 很 便宜 做工 很 细致 很 不错 很 满意,0
381,电视 很 力 完美 屏 坏点 漏光 画质 清晰 声效 好 关键 做工 很 精细 不输 一家 电视 大厂 总体 性价比 高,0
382,双拍 电视 号 上午 快递 小哥 搬进 仔细 开箱 验 外观 售后服务 很 到位 打电话 安装 不一会 由衷 感谢 电视 画质 真心 不错 互联网 电视 挺 孩子 儿童节目 随便 看 愉快 购物,0
383,电视 速度 快 价位 物品 成正比 再 买 一台 放 父母 房间 里,0
384,家电 都 京东 买 质量 好 快递 态度 很 好 信赖 京东,0
385,超值 价格 买不到 客厅 刚 合适,0
386,不错 不错,0
387,宝贝 收到 满意 创维 值得 信赖,0
388,电视 还 没用 价格 挺 实惠,0
389,预期 相符 满意,0
390,朋友 买 反馈 说 很 不错 价格 很 划算,0
391,送货 速度 很快 东西 质量 很 好 好评,0
392,画面 很 清晰,0
393,还 不错 值得 购买 看 效果 很 好 清晰,0
394,送货 很快 师傅 电视 挂 墙上 好,0
395,不错,0
396,很 喜欢 物流 超棒 配送 人员 服务 很 好,0
397,电视 前天 晚上 下单 昨天上午 都 送过来 快递 很赞 安装 好 再 追评,0
398,款 电视 特别 不错 画质 特别 清晰 画面 特别 不错 喜欢 英寸 显得 特别 大气 很 薄 我家 客厅 很配 外观 很 舒服 电视 内容 特别 很 好看 电影 种类 很多 一万个 满意 追加 特别 不错 一款 风行 电视,0
399,电视 不错 画面 清晰 孩子 很 喜欢 曲面 屏 效果 不错 电视 好多 做工 不错,0
400,搬新家 购买 创维 寸 电视 内存 电视机 整体 设计 时尚 显示 效果 很 惊 高清 片源 清晰度 好 色彩 鲜艳 看起来 好 立体感 身临其境 感觉 特别 图片 显示 高清 图 色彩 异常 靓丽 酷开 系统 系统 响应速度 很快 资源 挺 视觉 无 边框 喜欢 无 边界 方显 大视野 配置 好 电视 才能 运行 快 电视 外表 整体 做工 还 行 拥有 技术 广色域 技术 色彩 好 拥有 技术 广色域 技术 画质 清晰 音质 还好 杜比 解码 解码 立体 环绕 音效 搭载 酷开 系统 科技 感太强 图像 超 清晰 音效 超级 棒 关键 后台 内容 很 满意 品牌 力量 物美价廉 款 电视,0
401,清晰度 不错 安装 太少 还 智能 盒子 不 用口 安装,0
402,系列 电视 性价比 领先 造型 漂亮 够 大 安装 师傅 职业 好 电视 挂架 不 便宜 采用 技术 无 边框 设计 薄款 机身 搭配 核 超强 配置 协处理器 运行 内存 存储 内存 保证 电视 运行 无卡顿 现象 功能 包括 高 动态 光照 渲染 技术 画面 更 真实 更 艳丽 广色域 技术 电视 色彩 过渡 自然 运动 补偿 技术 看 高速 画面 减少 拖尾,0
403,发货 快,0
404,电视 还 不错 创维 电视 加 京东 物流,0
405,性价比 高大 品牌 值得 信赖 很 满意,0
406,双十 销量 太 大 十二月份 才 到货 感觉 值得 很 好 电视 物美价廉 包装 用心 还 通电 验机 屏幕 很 清晰 屏幕 检测 软件 试 坏点 灰阶 色彩 过度 很 好 音质 二 影视 资源 很 配置 确保 后续 升级 装 更 软件 不好 地方 开机 广告 半分钟 开机 十几秒 才 放 广告 基本上 开机 四五十 秒 才能 二 屏幕 很 鲜艳 很 不错 毕竟 价格 放着 不 三星 画质 还好 总体 来说 很 值得 推荐 一款 电视 或许 特别 出 挑 地方 综合 很 物美价廉 一款,0
407,性价比 很 高放 大厅 很 霸气 值得 拥有,0
408,东西 收到 价格 很 实惠 买到 很 开心 越来越 好,0
409,很 不错 一款 电视,0
410,东西 很 好好 价格 便宜 很 力,0
411,不错,0
412,电视机 太棒了,0
413,价格 实惠 电视 很 好 快递 服务周到,0
414,色彩 很 好 价格 不 贵 太高,0
415,价格 优惠 质量 装好,0
416,号 订货 笫 二天 送到 家 物流 很快 给力 暴风 电视 好 想 买 电视 买 暴风 电视 系统 好 质量 棒 送货 又快又好 喜欢 祝 财源滚滚 生意兴隆 值得 信籁,0
417,手机 下单 隔天 好 快 打开 纸箱 发现 电视 真的 超级 大 不愧 英寸 金属 脚架 做工 扎实 金属 边框 窄 很 质感 看起来 大气 画质 超高 清 色彩艳丽 播放 流畅 不卡顿 盖 电视片 源 很 看 屏幕 右下角 信号源 频道 音量 等键 很,0
418,三年 前 买 一台 索尼 画质 很 清晰 这台 爸妈 新家 买 满意 索尼 质量 好,0
419,电视 够 清晰 送到 家 满意,0
420,物流 快 也许 是因为 双十 京东 买 洗衣机 早就 电视 好久好久 宝贝 期间 瑕疵 咨询 客服 麻烦 来回 换人 一个 客服 重复 很多遍 还 耐 性子 反馈 换货 小米 很 信任 家里 四五个 手机 都 小米 售后 还 售后 上门 小哥 很 满意 态度 好,0
421,电视 挺好用 安装 师傅 服务 很 到位,0
422,性价比 高质量 很 好 老 品牌 值得 信赖,0
423,很 不错 小孩子 很 喜欢 质量 用后 再 追评,0
424,送货 速度 快 服务态度 好 品质 保障 物美 廉价 值得 购买,0
425,安装 好 显示 效果 很 好 很 清晰,0
426,先给 好评 还 没装 到时候 追评,0
427,送货 速度 很快 上门 安装 很 出租房 利器 搬 新房 打算 搬 液晶 实在 没 追求 名牌 大概 差不多 面板 线 区别 不 大 功能 很 齐全 坏 点亮 点 很 满意 眼睛 还 不 越 看 越 喜欢 性价比 很 高,0
428,电视 颜色 好 音响效果 想象 好 价格便宜 满意 物超所值,0
429,挺 好,0
430,样式 好看 质量 不错 送货 速度 很快 京东 值得 信赖 买 家电 上 京东,0
431,物流 很快 电视 色彩 海信 同价位 好多,0
432,整体 不错,0
433,快递 员 一个 人 送货 很 辛苦 安装 人员 热情 细致 电视 很 好,0
434,电视机 不错 开机 太慢,0
435,不错 性价比 高,0
436,物超所值,0
437,双十 当天 买 都 一个多月 才 评价 配送 师傅 上 上门 马上 领了 天 会员 好看 片 粤语片 都 会员 才能 看 系统 一点 都 不卡 网络 不好 一个月 影片 都 更新 二次 最新 电影 都 看 前题 会员 才行 还 手机 装个 放 便 找 片子 实时 看 电视频道 估计 机顶盒 都 不用 总体 评价 五颗星 缺点 怕 免费 会员 没片 看 哈哈哈,0
438,送货 快 安装 快 服务态度 特别 好 家人 满意,0
439,物流配送 到家 质量 很 好 价格 实惠,0
440,京东 快递 不用 说 好 快 人 放心 去年 买 超四用 很爽 对比 互联网 品牌 性价比 高 倾向 乐视 本来 选择 小米 超薄 现有 技术 局限 侧面 看 屏幕 多条 阴影 小米 技术人员 鉴定 说 背光灯 难以 接受 退货 小米 售后服务 很赞 回头 看乐视 超四 超四 之间 纠结 一个 一个 四号 活动 抢 几次 终于 抢 后者 哥们 买 一块 安装 对比 研究 机身 内存 变 音箱 哈曼 卡顿 认证 屏幕 优化 观看 体验 超赞 超级 会员 超清 资源 随意 快 进快 退 不到 一秒 缓冲 乐视致 新 选择 乐视 电视 两个 小米,0
441,不错,0
442,物流 送货 很 力 昨天 下单 送到 送货 师傅 很 负责 开箱 验机 安装 师傅 随后 打电话 安装 调试 一条龙 服务 尺寸 放 卧室 首选 风行 电视 真心 不错 希望 更好 风行 京东,0
443,买 一台 这台 双 活动 买 一台 便宜 不想 好评 客服 顾客 打去 退差 保价 态度 太有 京东 服务 越来越 差差 差差,0
444,电视 收到 发货 速度 真快 双 中午 买 第二天 价格 很 便宜 屏幕 很大 外观 很 霸气 家人 很 喜欢 色彩 很正 字幕 很 清晰 操作 很 简单 喜欢 赶快 下手 抢购,0
445,昨天晚上 下 单 收到 电视 还 不到 小时 配送 大赞 送货 小哥 服务 热情 调试 好 才 走 电视 尺寸 大小 挂 卧室 正合适 电视屏 分辨率 好 图像 清晰 色彩 鲜艳 电视 带 软件 还 商城 下载 软件 电视 运行 内存 小 加载 节目 时会 有段 缓存 时间 理解 价位 买 品质 网络 电视 性价比 高 看 评论 说 电视 看 网络 节目 闪退 现象 还 很 担心 发现 希望,0
446,很 好 很 满意,0
447,不错,0
448,价廉物美 很 不错 满意,0
449,电视 不错 他家 售后 太牛 熬 号 终于 下好 单 扔下 手机 睡 刚 睡 半小时 售后 吵醒 问 送货 人 抓狂 想 说 急成 样子 等到 白天 时 再 打电话 不 睡 顾客 不 睡觉,0
450,新房子 第一件 电是 喜欢 性价比 高晒单 收起 向左转 向右转,0
451,启动 快 清晰度 尚可 无 坏点 屏幕 周边 黑暗 环境 稍微 漏光 不 影响,0
452,加 好几个 品牌 购物车 选择 索尼 大 品牌 音质 色彩 都 不错 比较满意,0
453,电视 很 喜欢 想像中 好 很多 棒棒,0
454,物流 棒 第二天 收到 打开 不错 购清,0
455,产品 外观 美观 质量 不错 喜欢,0
456,不错 看起来 很大 气,0
457,买 东西 上 质量 好 售后 好 物流 真快 早上 买 下午 网购 上,0
458,师傅 上门 安装 好 不错,0
459,电视 很 清晰 自带 看电视 很 不错 直播 央视 支持 机顶盒 有点儿 少 电视 内部 系统 支持 电视 机顶盒 我用 乐播 支持 只能 机顶盒 遥控器 控制 总体 来说 不错 支持 动态 补偿 性价比 算 网内 值得 购买,0
460,满意 朋友 都 说好 实惠 摆在 店里 很大 气,0
461,帮 父母 买 送货 师傅 服务 很 好 提前 送货上门 后 开箱 检查和 售后 交待,0
462,电视 不错 电话 安装 师傅 很快 上门,0
463,第一次 京东 买 电视 电视 色彩艳丽 电视 效果 还 视频 状态 每次 开机 还要 选择 不 物流 很快,0
464,送货 快 快递 员 还给 试 屏幕 才 走 还 没 安装 用后 追评,0
465,挺 好 听 服务 很 周到 送货上门 不 说 还 都 试好,0
466,电视 还 行 安装 师傅 很 好,0
467,性价比 高 实体店 价格合理 正品 物流 很快 送货 师傅 态度 好 好,0
468,很 好 不错,0
469,电视 真的 很棒 画面 音质 都 很 满意 何先生 快递 员 很 负责人 负责 送货 不 懂 他会 很 耐心 讲解 很 乐意 耐心 地为 解答 小米 客服 棒 小米 客服 一句 话 换 不负责任 不多 说 五颗星,0
470,好,0
471,还好 不错 清晰度 还 行 总得 价格 电视 还好 运货 快捷 有无 再,0
472,电视 不错 不错,0
473,很 清晰 家人 很 喜欢,0
474,双十 一买 很 划算 发货 久 挺 好,0
475,前 几天 买 年 寸乐视 超级 电视 电源 主板 坏 想着 家里 客厅 换台 更大 网络 电视 帮 父母 家买过 创维 电视 年 一点 都 没 支持 国产 选 寸 大小 刚刚 好 外观 漂亮 速度 够用 悟空 遥控器 装 直播 软件 算是 破解 价格 小贵 希望 长久,0
